potential_aed_id,intervention_id,intervention_lat,intervention_lon,distance_to_potential_aed,distance_to_existing_aed,existing_aed_id,existing_aed_lat,existing_aed_lon,arrest_count,potential_aed_lat,potential_aed_lon
4549,"[13259, 16092, 16878]","[50.4859, 50.48088, 50.49687]","[4.25606, 4.26314, 4.26369]","[1.260213495373028, 1.210717741508681, 1.004752355882684]","[1.2738203375230224, 1.5049892344545408, 1.3187348359844937]","[8283, 9651, 848]","[50.4893569, 50.4712138, 50.5086961]","[4.2388941, 4.2780265, 4.2622881]",3,50.48989898989899,4.272727272727273
4552,[15378],[50.55774],[4.27619],[0.8408621247193618],[1.126712892471936],[1745],[50.5678375],[4.2748602],1,50.55050505050505,4.272727272727273
4553,[18484],[50.57],[4.27246],[0.08085676276630491],[0.208813450353633],[8038],[50.568437],[4.2740989],1,50.57070707070707,4.272727272727273
4555,[9740],[50.60588],[4.27176],[0.585664124115983],[1.8757947198892388],[10404],[50.60069],[4.29705],1,50.611111111111114,4.272727272727273
4556,"[10150, 10834]","[50.63506, 50.635]","[4.25372, 4.25399]","[1.4038148729592146, 1.3836509548612768]","[2.4258145621519476, 2.4428411655047815]","[2617, 2617]","[50.6522225, 50.6522225]","[4.2324822, 4.2324822]",2,50.631313131313135,4.272727272727273
4557,"[9412, 9688, 9954, 10130, 10224, 10637, 10711, 10815, 10864]","[50.64605, 50.6492, 50.64795, 50.6502, 50.6496, 50.64976, 50.64638, 50.64762, 50.65334]","[4.25362, 4.26419, 4.25878, 4.26372, 4.26071, 4.26259, 4.25529, 4.25788, 4.27685]","[1.4778916066324819, 0.654646599395767, 1.0602426222054622, 0.6516560065346353, 0.8736064142500037, 0.7408741192275331, 1.3555521422724472, 1.1328643593849463, 0.35447591588099797]","[1.6407738886098682, 2.149428841701861, 1.9139897060614437, 2.1199579294839195, 2.011379532711048, 2.1402575204104086, 1.7343333326150825, 1.8623428655159675, 1.1538656639292435]","[2617, 5540, 2617, 5540, 2617, 2617, 2617, 2617, 5540]","[50.6522225, 50.6596713, 50.6522225, 50.6596713, 50.6522225, 50.6522225, 50.6522225, 50.6522225, 50.6596713]","[4.2324822, 4.2898186, 4.2324822, 4.2898186, 4.2324822, 4.2324822, 4.2324822, 4.2324822, 4.2898186]",9,50.65151515151515,4.272727272727273
4558,"[9690, 9779, 10797, 10859]","[50.67261, 50.67184, 50.67089, 50.67432]","[4.27239, 4.28217, 4.25754, 4.28379]","[0.10208341805315856, 0.6655796580336062, 1.0742197613610553, 0.8315725913297939]","[1.0859510944503994, 1.422899357342952, 1.1024527148837442, 1.2879006755208633]","[1892, 1892, 3337, 1892]","[50.6823065, 50.6823065, 50.6740208, 50.6823065]","[4.2705521, 4.2705521, 4.2426962, 4.2705521]",4,50.67171717171717,4.272727272727273
4559,"[9904, 10692, 10719, 10843]","[50.69297, 50.69728, 50.68752, 50.68825]","[4.26434, 4.28392, 4.27439, 4.27035]","[0.6022437479752994, 0.9883686425549973, 0.5029954951240792, 0.441026582847036]","[1.2639086194933076, 1.9128324007951514, 0.6396698051522258, 0.6610404013337192]","[1892, 1892, 1892, 1892]","[50.6823065, 50.6823065, 50.6823065, 50.6823065]","[4.2705521, 4.2705521, 4.2705521, 4.2705521]",4,50.69191919191919,4.272727272727273
4577,[4564],[51.04554],[4.27958],[1.2123257004416412],[1.3234660626971977],[8737],[51.0418923],[4.2615603],1,51.05555555555556,4.272727272727273
4586,[8424],[51.24168],[4.27068],[0.4995947858380324],[1.340684374841668],[248],[51.2526476],[4.278681199999999],1,51.23737373737374,4.272727272727273
4590,"[2032, 4951]","[51.32396, 51.3155]","[4.28847, 4.28742]","[1.2687120775900516, 1.0637721423166095]","[2.063205620153838, 1.2566255287859074]","[11562, 12602]","[51.34183059999999, 51.3042615]","[4.2964605, 4.2893203]",2,51.31818181818182,4.272727272727273
4592,"[2702, 5771, 6040, 6998]","[51.354, 51.36243, 51.36192, 51.35403]","[4.26866, 4.27767, 4.28113, 4.26941]","[0.5829123408319186, 0.5481678326785504, 0.691252231394153, 0.5564990942932453]","[1.5995083557243879, 2.0493680336374753, 1.9358729033730937, 1.561933851878317]","[1087, 1087, 1087, 1087]","[51.3448238, 51.3448238, 51.3448238, 51.3448238]","[4.2863967, 4.2863967, 4.2863967, 4.2863967]",4,51.35858585858586,4.272727272727273
4624,"[12561, 12780, 12982, 13931]","[49.99451, 49.99245, 49.98215, 49.99343]","[4.32105, 4.31373, 4.31042, 4.32063]","[1.2496387695247129, 0.8530391745369285, 0.3237744064023314, 1.1316215148127904]","[1.570171562944497, 2.0034576859942588, 2.325319399629578, 1.5548045578539413]","[7095, 7095, 7095, 7095]","[49.9888968, 49.9888968, 49.9888968, 49.9888968]","[4.3412045, 4.3412045, 4.3412045, 4.3412045]",4,49.98484848484848,4.3121212121212125
4626,"[14502, 17950]","[50.02791, 50.02739]","[4.31958, 4.31659]","[0.6092749938929154, 0.3979926327804259]","[0.6419436233442343, 0.8294068727830197]","[7088, 7088]","[50.02576, 50.02576]","[4.32792, 4.32792]",2,50.025252525252526,4.3121212121212125
4627,"[12487, 15335, 17140]","[50.04755, 50.05154, 50.04627]","[4.30698, 4.30549, 4.30895]","[0.4348119368672265, 0.8258772994671877, 0.24392474425548835]","[0.5259427114340377, 0.8346402399815551, 0.35507572808433274]","[7764, 7090, 7764]","[50.0459156, 50.0493018, 50.0459156]","[4.3138919, 4.3166479, 4.3138919]",3,50.04545454545455,4.3121212121212125
4628,"[11891, 13800]","[50.05776, 50.06909]","[4.30509, 4.29429]","[1.0113842737920262, 1.3287235940993254]","[1.25118941483991, 1.7725125268692774]","[7090, 11009]","[50.0493018, 50.0850173]","[4.3166479, 4.293276]",2,50.06565656565657,4.3121212121212125
4633,"[11561, 15039, 15611, 18159]","[50.17521, 50.17455, 50.17053, 50.1745]","[4.32575, 4.32647, 4.31304, 4.32557]","[1.3581630094810184, 1.3463834842331464, 0.4345387703754722, 1.2946554923844356]","[2.318405089826193, 2.246307831539951, 1.9993296154901636, 2.2393252442292746]","[2625, 2625, 2625, 2625]","[50.1543619, 50.1543619, 50.1543619, 50.1543619]","[4.3253202, 4.3253202, 4.3253202, 4.3253202]",4,50.166666666666664,4.3121212121212125
4640,[31404],[50.30925],[4.32555],[0.9624637770491433],[1.276724943296479],[2986],[50.2979127],[4.3227064],1,50.30808080808081,4.3121212121212125
4641,[15266],[50.32885],[4.31112],[0.09501843104925095],[0.8045152740653343],[4565],[50.3217004],[4.3093821],1,50.32828282828283,4.3121212121212125
4643,[12576],[50.3663],[4.3184],[0.518425046740832],[1.275292830115152],[1746],[50.370275],[4.3352662],1,50.36868686868687,4.3121212121212125
4644,"[14410, 16355, 16753]","[50.38945, 50.38726, 50.39508]","[4.31291, 4.3293, 4.30787]","[0.08378530896804659, 1.2313043229598417, 0.7514958364273948]","[1.731513740746084, 1.2325467583095784, 1.239378980312832]","[10641, 10643, 10641]","[50.40488, 50.3977316, 50.40488]","[4.3162, 4.3350017, 4.3162]",3,50.388888888888886,4.3121212121212125
4645,[11358],[50.40753],[4.31359],[0.20238320818094327],[0.3335291307109055],[1715],[50.4067659],[4.3090389],1,50.40909090909091,4.3121212121212125
4646,"[12637, 13128, 17695]","[50.42252, 50.42873, 50.42558]","[4.31549, 4.29841, 4.30858]","[0.7900211880607815, 0.9732476414052231, 0.48309223597161244]","[0.9590328271722713, 1.0946308333440926, 0.698028195854435]","[11690, 11690, 11690]","[50.4310444, 50.4310444, 50.4310444]","[4.3134304, 4.3134304, 4.3134304]",3,50.42929292929293,4.3121212121212125
4647,[11482],[50.44523],[4.32237],[0.8669090359852882],[1.1793957103083388],[1719],[50.4347439],[4.3248728],1,50.44949494949495,4.3121212121212125
4648,"[15024, 17763, 32772]","[50.46797, 50.46602, 50.46655]","[4.30472, 4.30859, 4.31739]","[0.5579125563587061, 0.47919802256521593, 0.5113782321833159]","[1.5755942903877789, 1.5721043266499362, 1.0015547825187758]","[3208, 9813, 9813]","[50.4681761, 50.4626925, 50.4626925]","[4.2824608, 4.3301766, 4.3301766]",3,50.46969696969697,4.3121212121212125
4649,"[12757, 29664]","[50.49612, 50.49194]","[4.3105, 4.30598]","[0.7011868796529124, 0.49015022946655906]","[1.4250311443412256, 1.0905844665467626]","[4519, 9448]","[50.4836817, 50.4886057]","[4.3153519, 4.2914821]",2,50.48989898989899,4.3121212121212125
4651,"[11953, 17831]","[50.5217, 50.53655]","[4.29311, 4.30334]","[1.6495966770741701, 0.9315102904169174]","[2.251746038906506, 2.0353971949840344]","[1930, 8145]","[50.5190681, 50.5537453]","[4.26153, 4.3132159]",2,50.53030303030303,4.3121212121212125
4653,[9876],[50.57715],[4.30486],[0.8810186216658817],[1.102377580293536],[9058],[50.5869928],[4.3067268],1,50.57070707070707,4.3121212121212125
4654,"[9626, 10178]","[50.58898, 50.58964]","[4.31037, 4.30935]","[0.24757939734978185, 0.2412149914541884]","[0.33908290632694116, 0.3477638509484735]","[9058, 9058]","[50.5869928, 50.5869928]","[4.3067268, 4.3067268]",2,50.59090909090909,4.3121212121212125
4655,"[9491, 10234]","[50.615, 50.61588]","[4.3006, 4.29938]","[0.9207838348919654, 1.0437418343633227]","[1.6107986534507257, 1.6581026395637295]","[10404, 1684]","[50.60069, 50.6206137]","[4.29705, 4.3216664]",2,50.611111111111114,4.3121212121212125
4656,"[9276, 9725]","[50.63098, 50.62256]","[4.30795, 4.29503]","[0.2965271166508382, 1.549438631108498]","[1.3906601771938176, 1.8915246016344105]","[9839, 1684]","[50.625165, 50.6206137]","[4.3254047, 4.3216664]",2,50.631313131313135,4.3121212121212125
4657,"[9316, 9739, 10427, 10438, 10883]","[50.6433, 50.64437, 50.65553, 50.64294, 50.64218]","[4.31954, 4.3172, 4.30815, 4.31861, 4.31531]","[1.0526470837751885, 0.8714732791267642, 0.5269540780302779, 1.05759359439464, 1.0620923579134265]","[2.0585034326368694, 2.212507635528381, 1.3718221877178476, 2.0337548567032724, 2.021505534541317]","[9839, 9839, 5540, 9839, 9839]","[50.625165, 50.625165, 50.6596713, 50.625165, 50.625165]","[4.3254047, 4.3254047, 4.2898186, 4.3254047, 4.3254047]",5,50.65151515151515,4.3121212121212125
4659,[9234],[50.69293],[4.31549],[0.26257051407587867],[0.7060681808724808],[4925],[50.6967764],[4.3234658],1,50.69191919191919,4.3121212121212125
4677,[2962],[51.04865],[4.30061],[1.1122154105911761],[1.4127417276463021],[7175],[51.0359455],[4.300805],1,51.05555555555556,4.3121212121212125
4678,[3697],[51.08351],[4.31114],[0.8647511230348506],[0.9726401663825365],[12853],[51.0840343],[4.3250395],1,51.07575757575758,4.3121212121212125
4679,"[6806, 8817]","[51.09023, 51.09894]","[4.31064, 4.31954]","[0.6454451328134997, 0.614988556839487]","[0.7975565125285301, 1.061965251781967]","[9974, 5012]","[51.094733, 51.1064225]","[4.3017509, 4.3289917]",2,51.0959595959596,4.3121212121212125
4680,"[152, 5306]","[51.11891, 51.11932]","[4.32579, 4.32495]","[1.0018292175801768, 0.9618508832603269]","[1.0630944815555985, 1.1205204948976277]","[11994, 11994]","[51.109542, 51.109542]","[4.3288318, 4.3288318]",2,51.11616161616162,4.3121212121212125
4685,[3370],[51.21932],[4.30691],[0.43450453623525387],[1.0586187073786917],[8813],[51.2202012],[4.3220449],1,51.21717171717171,4.3121212121212125
4686,[5834],[51.23617],[4.31965],[0.540971020785204],[0.6675846942008505],[19],[51.2398636],[4.3272098],1,51.23737373737374,4.3121212121212125
4687,[5600],[51.26603],[4.32068],[1.1128301300102523],[1.200533092751831],[9003],[51.2762438],[4.3262734],1,51.25757575757576,4.3121212121212125
4690,"[2868, 8906, 28282]","[51.31668, 51.31646, 51.31577]","[4.29604, 4.2971, 4.29437]","[1.1300100159179758, 1.0613491794770995, 1.262488287580299]","[1.457727799124545, 1.4602276182790088, 1.3269505568824123]","[12602, 12602, 12602]","[51.3042615, 51.3042615, 51.3042615]","[4.2893203, 4.2893203, 4.2893203]",3,51.31818181818182,4.3121212121212125
4723,"[17497, 32049]","[49.96136, 49.96499]","[4.37111, 4.36112]","[1.448470331193033, 0.6880672825436805]","[3.7348536418749254, 3.0157594377374277]","[7095, 7095]","[49.9888968, 49.9888968]","[4.3412045, 4.3412045]",2,49.964646464646464,4.351515151515152
4726,[17415],[50.02794],[4.34536],[0.5316320024129094],[1.2691866299814598],[7088],[50.02576],[4.32792],1,50.025252525252526,4.351515151515152
4728,[29564],[50.06566],[4.33499],[1.1795168172256913],[1.9369011976440251],[2869],[50.0501551],[4.3226251],1,50.06565656565657,4.351515151515152
4732,[13054],[50.1489],[4.34849],[0.3461168528623875],[1.5363300290059891],[1400],[50.152973],[4.3278857],1,50.14646464646464,4.351515151515152
4733,[11844],[50.15662],[4.35299],[1.1220675690157826],[1.8339369024400143],[1400],[50.152973],[4.3278857],1,50.166666666666664,4.351515151515152
4740,"[12019, 13966]","[50.31097, 50.31156]","[4.33621, 4.33661]","[1.1333588711070346, 1.1269455098023462]","[1.7400541820883741, 1.8104921318810208]","[2986, 2986]","[50.2979127, 50.2979127]","[4.3227064, 4.3227064]",2,50.30808080808081,4.351515151515152
4741,"[11303, 12044, 14440, 17300, 18491, 29994]","[50.33046, 50.32791, 50.3327, 50.33279, 50.3296, 50.33344]","[4.34843, 4.34567, 4.35128, 4.35631, 4.34748, 4.35146]","[0.3264460703168941, 0.41698853941488495, 0.4914506221724358, 0.6058161123506939, 0.32170697711827595, 0.5734646929070467]","[1.4402867945084257, 1.7658370922219704, 1.1596441748221926, 1.164602029502422, 1.5495080385258861, 1.0764513840747807]","[2866, 2866, 2866, 2866, 2866, 2866]","[50.343063, 50.343063, 50.343063, 50.343063, 50.343063, 50.343063]","[4.3531144, 4.3531144, 4.3531144, 4.3531144, 4.3531144, 4.3531144]",6,50.32828282828283,4.351515151515152
4742,"[12579, 13107, 13576, 16473]","[50.35278, 50.35195, 50.35277, 50.34794]","[4.36931, 4.36881, 4.36583, 4.36185]","[1.3498941580532509, 1.2861870335526606, 1.1218837148187886, 0.7358150621679048]","[1.4904320964061755, 1.488914492826823, 1.4068024940049313, 0.8236099040885347]","[13557, 2866, 2866, 2866]","[50.36586, 50.343063, 50.343063, 50.343063]","[4.3739, 4.3531144, 4.3531144, 4.3531144]",4,50.34848484848485,4.351515151515152
4743,"[11239, 12510, 12612, 14778, 15510, 17457, 18109, 22672]","[50.36214, 50.36138, 50.36282, 50.36185, 50.36278, 50.36268, 50.36003, 50.36139]","[4.3585, 4.35885, 4.35819, 4.35863, 4.356, 4.35703, 4.35929, 4.35887]","[0.8805731616623035, 0.9647851934993695, 0.8060585700991614, 0.9124811237789611, 0.7297926171348472, 0.7740451089766316, 1.1093833326281222, 0.9646154060058135]","[0.885523394650712, 0.9707881045471894, 0.8097435729795025, 0.9179884671142475, 0.8296668233234146, 0.8298202597398336, 1.1223955182868801, 0.9697405744136729]","[5238, 5238, 5238, 5238, 5238, 5238, 5238, 5238]","[50.3701021, 50.3701021, 50.3701021, 50.3701021, 50.3701021, 50.3701021, 50.3701021, 50.3701021]","[4.3582495, 4.3582495, 4.3582495, 4.3582495, 4.3582495, 4.3582495, 4.3582495, 4.3582495]",8,50.36868686868687,4.351515151515152
4744,[15848],[50.38713],[4.34598],[0.43845859298131695],[0.7692567753944525],[4038],[50.3813933],[4.3520439],1,50.388888888888886,4.351515151515152
4745,"[13331, 13781, 14479, 17766, 18052]","[50.40555, 50.40794, 50.40312, 50.40569, 50.40989]","[4.36243, 4.34233, 4.35619, 4.35881, 4.35885]","[0.867949658512927, 0.6633723721056407, 0.7420046441846114, 0.6405167194855683, 0.5273176753364763]","[0.9947283222921097, 0.933770243236011, 1.1434694274373687, 1.1063388053001326, 0.6588422924179217]","[5532, 9233, 5532, 5513, 5513]","[50.3981483, 50.4137694, 50.3981483, 50.4154085, 50.4154085]","[4.3703123, 4.3328449, 4.3703123, 4.355465, 4.355465]",5,50.40909090909091,4.351515151515152
4746,"[11801, 13303, 13333, 13824, 13977, 14543, 15411, 16601, 17424, 17930, 18091, 18350]","[50.43683, 50.43598, 50.42356, 50.43492, 50.4281, 50.42256, 50.43533, 50.42607, 50.42766, 50.42182, 50.43698, 50.42455]","[4.36015, 4.35666, 4.35543, 4.35197, 4.35179, 4.35383, 4.36027, 4.35425, 4.35226, 4.34436, 4.35762, 4.35612]","[1.0375139102063444, 0.8280618112568001, 0.6951830687159203, 0.6265305849705989, 0.13406882702283981, 0.766416010248492, 0.913872884815427, 0.4073844717455648, 0.18908393606297486, 0.9733446126720902, 0.9579086350602511, 0.620117181458787]","[1.0381014383831082, 1.0155780163120491, 0.9064088365164882, 0.8769011651299032, 1.3660990131208692, 0.8036035003327312, 1.1979784845609915, 1.1886257159855773, 1.3810977485196705, 1.061748319356913, 0.9717754370466727, 1.0175471503041478]","[1743, 6750, 5513, 6750, 10140, 5513, 1743, 5513, 5513, 5513, 1743, 5513]","[50.4455453, 50.441574, 50.4154085, 50.441574, 50.4308464, 50.4154085, 50.4455453, 50.4154085, 50.4154085, 50.4154085, 50.4455453, 50.4154085]","[4.3548947, 4.3453243, 4.355465, 4.3453243, 4.3329922, 4.355465, 4.3548947, 4.355465, 4.355465, 4.355465, 4.3548947, 4.355465]",12,50.42929292929293,4.351515151515152
4747,"[11678, 13428, 15644, 15745, 16718, 17607]","[50.44943, 50.44951, 50.44933, 50.44965, 50.44741, 50.45462]","[4.34514, 4.34816, 4.35077, 4.35051, 4.35223, 4.34119]","[0.4514460630851936, 0.2375649279648521, 0.055857232829027305, 0.07322745144198936, 0.23729678501107454, 0.926909232696878]","[0.8146534263982346, 0.649425361913188, 0.5122541812053778, 0.5520065431662865, 0.28034575887175384, 0.9402348608986503]","[1743, 1743, 1743, 1743, 1743, 9314]","[50.4455453, 50.4455453, 50.4455453, 50.4455453, 50.4455453, 50.4630741]","[4.3548947, 4.3548947, 4.3548947, 4.3548947, 4.3548947, 4.3409288]",6,50.44949494949495,4.351515151515152
4748,"[12430, 13836, 13990, 15699, 17359]","[50.46572, 50.4639, 50.4662, 50.46501, 50.46716]","[4.34738, 4.35054, 4.35747, 4.35441, 4.34638]","[0.5302974651230883, 0.6482782167704532, 0.5734394384638495, 0.5599958301388667, 0.4600779961529234]","[0.5432031360094095, 0.6864833002909293, 0.6832368941156861, 0.7877187419236263, 0.5960621710008749]","[9314, 9314, 8600, 8059, 9314]","[50.4630741, 50.4630741, 50.472082, 50.4579498, 50.4630741]","[4.3409288, 4.3409288, 4.3602615, 4.3553238, 4.3409288]",5,50.46969696969697,4.351515151515152
4750,"[12368, 14545, 16299, 31029]","[50.51645, 50.5124, 50.51425, 50.50938]","[4.34004, 4.35356, 4.35521, 4.35308]","[1.0755285613048227, 0.29369622787308797, 0.5301884294902264, 0.13664768389700913]","[1.5203767956501546, 0.4730339621288515, 0.5360536447855868, 0.40353540185907966]","[932, 932, 929, 932]","[50.5097244, 50.5097244, 50.5120243, 50.5097244]","[4.3587608, 4.3587608, 4.3619348, 4.3587608]",4,50.51010101010101,4.351515151515152
4754,"[9596, 9842]","[50.59538, 50.59655]","[4.34872, 4.34946]","[0.5348651320989282, 0.6437979217695876]","[0.619800413290924, 0.6695628566029904]","[2000, 3004]","[50.5908554, 50.6005896]","[4.353848, 4.342425]",2,50.59090909090909,4.351515151515152
4755,"[9722, 10085, 10482]","[50.61216, 50.61397, 50.61326]","[4.3706, 4.35236, 4.35187]","[1.3516940672187563, 0.3234350150674303, 0.24025380052585193]","[1.6389783102927789, 0.8491420132576265, 0.8623876591227284]","[6322, 10237, 10237]","[50.5978747, 50.6177447, 50.6177447]","[4.3648779, 4.3418979, 4.3418979]",3,50.611111111111114,4.351515151515152
4756,[10296],[50.63],[4.35299],[0.17927967929785618],[1.3994061252763197],[5399],[50.6425778],[4.3536686],1,50.631313131313135,4.351515151515152
4757,"[9814, 9863, 10253]","[50.65502, 50.64962, 50.6538]","[4.33187, 4.35817, 4.33542]","[1.4387498902609455, 0.5143380072767213, 1.1628001447867669]","[1.8330617960458848, 0.8309906981910767, 1.658081395771192]","[1685, 2144, 1685]","[50.6606591, 50.6437525, 50.6606591]","[4.3563051, 4.3654692, 4.3563051]",3,50.65151515151515,4.351515151515152
4758,"[9302, 9574, 9647, 9693, 9783, 10063, 10255, 10304, 10364, 10504, 10721, 10845]","[50.66754, 50.67665, 50.66995, 50.6762, 50.67604, 50.67347, 50.67583, 50.67834, 50.66799, 50.67416, 50.67403, 50.66981]","[4.34643, 4.34678, 4.34913, 4.3442, 4.34154, 4.35888, 4.34116, 4.34924, 4.35405, 4.34056, 4.34074, 4.35334]","[0.5866625497892247, 0.6420255473004326, 0.2585844588147308, 0.7170723589340041, 0.8515624317205595, 0.5543908979909844, 0.8611739540741628, 0.7536740540220618, 0.45130392845094286, 0.8183953915985795, 0.8016885554856026, 0.2480145260609647]","[1.0343396934419495, 1.0425016308991326, 1.150233519327182, 1.22640177064583, 1.3096210496048255, 0.8647581817070182, 1.3344135202321528, 0.8033691721092316, 0.8305103319983406, 1.5227550288638718, 1.5361497005888236, 1.0387726618720148]","[1685, 10824, 1685, 10824, 4918, 10824, 4918, 10824, 1685, 4918, 4918, 1685]","[50.6606591, 50.68123, 50.6606591, 50.68123, 50.6878055, 50.68123, 50.6878055, 50.68123, 50.6606591, 50.6878055, 50.6878055, 50.6606591]","[4.3563051, 4.35969, 4.3563051, 4.35969, 4.342386, 4.35969, 4.342386, 4.35969, 4.3563051, 4.342386, 4.342386, 4.3563051]",12,50.67171717171717,4.351515151515152
