potential_aed_id,arrest_count,distance_to_potential_aed,potential_aed_lat,potential_aed_lon,intervention_id,intervention_lat,intervention_lon,existing_aed_id,distance_to_existing_aed,existing_aed_lat,existing_aed_lon,Province
5593,2,"[0.6019641056157882, 0.8205042820193792]",51.378787878787875,4.666666666666667,"[1974, 5508]","[51.38137, 51.37582]","[4.67429, 4.67749]","[6410, 6410]","[2.29749914566263, 2.403908000222246]","[51.3888132, 51.3888132]","[4.7051748, 4.7051748]",Flanders
5588,2,"[1.3491608658665952, 0.4421511399832692]",51.27777777777778,4.666666666666667,"[1808, 3660]","[51.27538, 51.28088]","[4.68568, 4.66269]","[4964, 8856]","[1.6121854895333136, 0.8099244606206333]","[51.2882286, 51.2780654]","[4.6964198, 4.6519501]",Flanders
5587,2,"[1.055479270759763, 0.9338165758361476]",51.25757575757576,4.666666666666667,"[2994, 6625]","[51.26275, 51.25774]","[4.65395, 4.65325]","[1934, 1934]","[1.0633983796223578, 1.6198144389222595]","[51.2721017, 51.2721017]","[4.657148, 4.657148]",Flanders
5982,2,"[1.0228908515138726, 0.786835457852099]",51.156565656565654,4.824242424242424,"[1733, 4787]","[51.16273, 51.15971]","[4.83513, 4.83435]","[6404, 6404]","[1.0750023393887689, 0.989526200514808]","[51.1603336, 51.1603336]","[4.8201952, 4.8201952]",Flanders
5945,2,"[0.6020613997921026, 0.5525523638889798]",50.40909090909091,4.824242424242424,"[11273, 24507]","[50.40389, 50.40601]","[4.82188, 4.83036]","[3760, 3760]","[0.8849424748903968, 0.6002783432315076]","[50.4009997, 50.4009997]","[4.8335135, 4.8335135]",Wallonia
7956,2,"[0.3316412201196595, 0.1381422428890633]",50.631313131313135,5.612121212121212,"[15461, 15669]","[50.63041, 50.63016]","[5.60764, 5.61285]","[12115, 3551]","[0.3522570668943123, 0.2201655893566658]","[50.6287553, 50.6319918]","[5.6033813, 5.6140349]",Wallonia
5579,2,"[0.7747513522770165, 0.2230360727667591]",51.0959595959596,4.666666666666667,"[852, 3845]","[51.09277, 51.09787]","[4.67653, 4.66764]","[9900, 9900]","[1.7234812541552034, 1.6886428579667667]","[51.0847782, 51.0847782]","[4.6553867, 4.6553867]",Flanders
5983,2,"[0.1045867854314389, 0.1280790341464452]",51.176767676767675,4.824242424242424,"[1162, 4451]","[51.17584, 51.17571]","[4.82449, 4.82497]","[5710, 7848]","[0.2298726797696492, 0.2587459491159741]","[51.1776414, 51.1750607]","[4.8228722, 4.8285342]",Flanders
7933,2,"[1.4687679254923915, 0.640628379388415]",50.166666666666664,5.612121212121212,"[22964, 24092]","[50.17204, 50.1671]","[5.63096, 5.621090000000001]","[5510, 5510]","[1.5056462287981809, 1.2177248416654902]","[50.1757647, 50.1757647]","[5.6106336, 5.6106336]",Wallonia
5985,2,"[1.3440952685466625, 0.2906953029868248]",51.21717171717171,4.824242424242424,"[993, 5432]","[51.22537, 51.21827]","[4.81006, 4.82803]","[690, 8244]","[1.6915048284500378, 1.028161749168455]","[51.2404168, 51.2263125]","[4.8136314, 4.8353147]",Flanders
5987,2,"[0.4604640833481537, 0.3778992398478907]",51.25757575757576,4.824242424242424,"[6245, 6333]","[51.26029, 51.2542]","[4.82924, 4.82487]","[8246, 8246]","[1.6268654325114833, 1.0340132455442137]","[51.2513595, 51.2513595]","[4.8107226, 4.8107226]",Flanders
9158,2,"[0.8787289255533143, 0.9328778892618956]",50.67171717171717,6.084848484848486,"[14685, 16705]","[50.67181, 50.67772]","[6.07238, 6.0756]","[7421, 7421]","[1.5345984615396726, 0.9921376305486488]","[50.680914, 50.680914]","[6.0887478, 6.0887478]",Wallonia
5993,2,"[0.7968397834362221, 0.4117007030957467]",51.378787878787875,4.824242424242424,"[942, 4559]","[51.38486, 51.38218]","[4.83034, 4.82662]","[5907, 5907]","[1.78723515461079, 1.628584587182924]","[51.3697028, 51.3697028]","[4.838907799999999, 4.838907799999999]",Flanders
5887,2,"[0.2286815197045995, 0.3153050559690731]",51.25757575757576,4.784848484848485,"[5996, 6818]","[51.25556, 51.259699999999995]","[4.7855, 4.787850000000001]","[4963, 8245]","[0.9490864060645428, 0.5173777658447138]","[51.261981, 51.264346]","[4.7944859, 4.7874455]",Flanders
7955,2,"[0.4324463290939544, 0.5240695015265208]",50.611111111111114,5.612121212121212,"[15173, 15880]","[50.60756, 50.60644]","[5.61462, 5.61311]","[11622, 9978]","[0.4712895109198351, 0.6010565382596328]","[50.6117943, 50.6012226]","[5.614326, 5.6108832]",Wallonia
7901,2,"[0.9087892558743716, 0.6846332615176504]",49.52020202020202,5.612121212121212,"[23514, 23754]","[49.52656, 49.51786]","[5.60421, 5.60335]","[11105, 11105]","[5.316920327251114, 6.223764637519678]","[49.5718241, 49.5718241]","[5.5804541, 5.5804541]",Wallonia
5651,2,"[0.7891952107305106, 0.8083511314109298]",50.53030303030303,4.706060606060606,"[24976, 26231]","[50.53383, 50.53541]","[4.71575, 4.7142]","[10671, 10671]","[1.2270026758459387, 1.1345877178307455]","[50.5436503, 50.5436503]","[4.7236683, 4.7236683]",Wallonia
5559,2,"[0.7256037410537027, 0.9735403084433136]",50.69191919191919,4.666666666666667,"[7536, 7585]","[50.69637, 50.70043]","[4.6742, 4.66991]","[5537, 4703]","[1.7326679639271052, 1.7579366074354763]","[50.6899347, 50.7151687]","[4.6966024, 4.6789414]",Wallonia
5932,2,"[0.9574274153519392, 0.4952387639950464]",50.14646464646464,4.824242424242424,"[25040, 26111]","[50.13795, 50.15091]","[4.82624, 4.82467]","[5424, 3916]","[2.8576958968416997, 1.755566646222841]","[50.1567567, 50.1651869]","[4.8535731, 4.8141487]",Grand Est
5732,2,"[0.6750823273728588, 0.704319679415145]",50.14646464646464,4.745454545454546,"[24338, 24468]","[50.14526, 50.14517]","[4.75474, 4.75513]","[1752, 1752]","[0.9828650171762376, 0.9895791267079586]","[50.1377724, 50.1377724]","[4.7474105, 4.7474105]",Wallonia
5730,2,"[0.8676217567988088, 1.0974747217311684]",50.10606060606061,4.745454545454546,"[8520, 14699]","[50.11357, 50.11041]","[4.74215, 4.73164]","[12335, 5313]","[2.5611676279547853, 2.7398629688049696]","[50.1359664, 50.1337126]","[4.750539, 4.7191501]",Grand Est
7969,2,"[0.5267079851418214, 0.5433935394094199]",50.89393939393939,5.612121212121212,"[20015, 21136]","[50.89101, 50.8892]","[5.60622, 5.61401]","[385, 385]","[0.5526905860293845, 0.6033628253175944]","[50.8860634, 50.8860634]","[5.6069912, 5.6069912]",Flanders
7981,2,"[0.1422054050078069, 0.2120110677148428]",51.13636363636363,5.612121212121212,"[22449, 22510]","[51.13572, 51.1348]","[5.61036, 5.61386]","[12727, 6703]","[0.318881118536041, 0.4949235620001229]","[51.1384538, 51.1373537]","[5.6089794, 5.6196698]",Flanders
5684,2,"[1.000514794395062, 1.1157916973408972]",51.196969696969695,4.706060606060606,"[2771, 6281]","[51.18861, 51.18778]","[4.70075, 4.69963]","[12367, 12367]","[1.2512578254854418, 1.334787095208089]","[51.1889073, 51.1889073]","[4.7186978, 4.7186978]",Flanders
5894,2,"[0.5190111821683496, 0.4776903645789261]",51.398989898989896,4.784848484848485,"[1818, 22033]","[51.39933, 51.39863]","[4.79231, 4.79171]","[5945, 5945]","[0.5395681665555175, 0.5245264684161846]","[51.3960451, 51.3960451]","[4.7980344, 4.7980344]",Flanders
5681,2,"[1.3105400146373731, 0.4032305850077693]",51.13636363636363,4.706060606060606,"[2289, 22192]","[51.13406, 51.1389]","[4.68764, 4.70193]","[636, 12086]","[1.8141071217386384, 1.5360288034399772]","[51.119811, 51.1527133]","[4.6749795, 4.7021245]",Flanders
2753,2,"[0.1900990872711009, 0.7738299003165209]",50.57070707070707,3.5636363636363635,"[10291, 13408]","[50.57239, 50.56516]","[3.56411, 3.55702]","[11058, 10246]","[0.4785482633862554, 1.3099455684957535]","[50.5734532, 50.5769391]","[3.5706764, 3.5567217]",Wallonia
2755,2,"[1.1915563931328792, 1.76196289492063]",50.611111111111114,3.5636363636363635,"[11672, 13096]","[50.61965, 50.60111]","[3.57384, 3.54427]","[2672, 2672]","[1.3061931533372804, 1.8679134882402009]","[50.6084936, 50.6084936]","[3.5680445, 3.5680445]",Wallonia
5677,2,"[0.7473228923588711, 0.6985274239380338]",51.05555555555556,4.706060606060606,"[260, 5864]","[51.05854, 51.05921]","[4.69648, 4.71419]","[136, 136]","[1.1359583412493377, 1.341983234719894]","[51.0492684, 51.0492684]","[4.7033045, 4.7033045]",Flanders
7962,2,"[0.1206427942999037, 0.7766407937771536]",50.75252525252525,5.612121212121212,"[16735, 16789]","[50.75296, 50.74603]","[5.61055, 5.61618]","[10449, 3769]","[0.699356068135455, 0.903295502861032]","[50.7588219, 50.73902]","[5.614153, 5.6096929]",Wallonia
5777,2,"[0.2800286947690591, 0.4728284109361405]",51.05555555555556,4.745454545454546,"[5716, 22542]","[51.05617, 51.0567]","[4.74934, 4.75197]","[10093, 10093]","[1.336681070752809, 1.4706696506701202]","[51.0623913, 51.0623913]","[4.7329745, 4.7329745]",Flanders
7944,2,"[0.9712198518287624, 1.2333273706325407]",50.388888888888886,5.612121212121212,"[18089, 18423]","[50.3821, 50.38464]","[5.62074, 5.62819]","[7721, 2823]","[2.208250642118446, 2.242444855217082]","[50.3811304, 50.4015005]","[5.5896337, 5.6108344]",Wallonia
2756,2,"[0.96260559450064, 0.8932003160676587]",50.631313131313135,3.5636363636363635,"[8973, 13428]","[50.63727, 50.63693]","[3.57354, 3.57269]","[3478, 3478]","[2.2675570262198335, 2.3370830747601787]","[50.6445366, 50.6445366]","[3.6035852, 3.6035852]",Wallonia
5759,2,"[1.098114684598994, 1.1437433026080812]",50.69191919191919,4.745454545454546,"[7109, 17464]","[50.70085, 50.70154]","[4.7388, 4.73971]","[8080, 8080]","[2.43456196438585, 2.4050534702989372]","[50.71945, 50.71945]","[4.72056, 4.72056]",Wallonia
5937,2,"[0.5053590369505784, 1.0300229415698956]",50.24747474747475,4.824242424242424,"[26151, 26283]","[50.2434, 50.25519]","[4.82739, 4.83226]","[1388, 11118]","[1.4825725450526457, 1.7891605935014927]","[50.2416317, 50.2482668]","[4.8480538, 4.8549756]",Wallonia
5658,2,"[1.3754146932730251, 1.3597848557348189]",50.67171717171717,4.706060606060606,"[7252, 8175]","[50.67225, 50.67222]","[4.72556, 4.72534]","[9523, 9523]","[1.822056963219192, 1.8160855698360376]","[50.6857543, 50.6857543]","[4.7109132, 4.7109132]",Wallonia
7961,2,"[1.1873500618357242, 1.0925397301559838]",50.73232323232323,5.612121212121212,"[15162, 18191]","[50.73316, 50.73495]","[5.62894, 5.62708]","[3769, 3769]","[1.5030870673321697, 1.30459768804612]","[50.73902, 50.73902]","[5.6096929, 5.6096929]",Wallonia
7902,2,"[1.3741481280686372, 1.4166390290603548]",49.54040404040404,5.612121212121212,"[22782, 23131]","[49.5499, 49.53535]","[5.62431, 5.5941]","[2544, 11105]","[3.842956183332221, 4.173482584502344]","[49.5572171, 49.5718241]","[5.6763759, 5.5804541]",Wallonia
5761,2,"[0.5048150854118427, 0.4591817788380767]",50.73232323232323,4.745454545454546,"[8168, 24177]","[50.73546, 50.73139]","[4.75064, 4.75181]","[8080, 8080]","[2.766223834242768, 2.5693194186343677]","[50.71945, 50.71945]","[4.72056, 4.72056]",Wallonia
5941,2,"[1.5597642045475717, 0.9765362957885256]",50.32828282828283,4.824242424242424,"[25473, 26332]","[50.31875, 50.3366]","[4.84036, 4.82866]","[8575, 5029]","[2.7026761726312123, 2.3900006136393106]","[50.32173, 50.33112]","[4.87814, 4.7961]",Wallonia
2757,2,"[0.5866559056049365, 0.6600208340142919]",50.65151515151515,3.5636363636363635,"[11078, 13910]","[50.65529, 50.64691]","[3.56945, 3.55773]","[3478, 3478]","[2.6873397847909333, 3.244012988761968]","[50.6445366, 50.6445366]","[3.6035852, 3.6035852]",Wallonia
7878,2,"[0.6926626319836212, 0.6635978224734391]",51.07575757575758,5.572727272727273,"[20199, 21057]","[51.07806, 51.07931]","[5.58194, 5.58036]","[3117, 3117]","[1.3650760650485043, 1.2889198289699022]","[51.0893833, 51.0893833]","[5.5894899, 5.5894899]",Flanders
5736,2,"[1.3261633911512578, 0.6507594079390374]",50.22727272727273,4.745454545454546,"[26179, 26310]","[50.22256, 50.22288]","[4.72833, 4.73941]","[3889, 1822]","[3.136792085990084, 2.6008829784648277]","[50.2343189, 50.2289521]","[4.688247, 4.7747175]",Wallonia
6026,2,"[0.3385540793416453, 0.561203204000995]",50.025252525252526,4.863636363636363,"[24146, 24333]","[50.02385, 50.02731]","[4.85943, 4.87081]","[5446, 5446]","[5.61528209102661, 5.238696650869907]","[49.9943833, 49.9943833]","[4.923244, 4.923244]",Wallonia
5549,2,"[1.2565828234928955, 0.3603234640108389]",50.48989898989899,4.666666666666667,"[25366, 25648]","[50.48699, 50.49217]","[4.68383, 4.6703]","[4787, 1799]","[1.6787175051877057, 1.9454501854273705]","[50.4738987, 50.5095321]","[4.6720136, 4.6736947]",Wallonia
6078,2,"[1.2074459004513554, 1.1746226223448728]",51.07575757575758,4.863636363636363,"[1495, 5693]","[51.0838, 51.08442]","[4.87525, 4.87326]","[113, 113]","[1.3933148681663323, 1.294732264691701]","[51.0958701, 51.0958701]","[4.8698926, 4.8698926]",Flanders
5545,2,"[0.4728872711259891, 0.4885761508484386]",50.40909090909091,4.666666666666667,"[25043, 25631]","[50.40664, 50.4056]","[4.67212, 4.66248]","[1730, 7633]","[1.53887106861732, 1.4017533012793792]","[50.4002937, 50.4031375]","[4.6914155, 4.6430823]",Wallonia
2850,2,"[0.3699410543209154, 0.2988542700931729]",50.51010101010101,3.603030303030303,"[9582, 14100]","[50.50688, 50.50743]","[3.60434, 3.6035]","[13590, 13590]","[0.3822837260698743, 0.3057285866495796]","[50.5100891, 50.5100891]","[3.6024006, 3.6024006]",Wallonia
5877,2,"[0.4843408972442062, 0.3593915967515005]",51.05555555555556,4.784848484848485,"[3385, 5300]","[51.05231, 51.05282]","[4.78947, 4.78211]","[6288, 6288]","[0.9508016463769036, 0.4521157074019141]","[51.0516709, 51.0516709]","[4.7759055, 4.7759055]",Flanders
5537,2,"[0.9851557470655458, 1.2394890416351791]",50.24747474747475,4.666666666666667,"[23830, 26214]","[50.25267, 50.25204]","[4.67789, 4.68257]","[3889, 3889]","[2.1693973439758416, 2.011426011842347]","[50.2343189, 50.2343189]","[4.688247, 4.688247]",Wallonia
5860,2,"[0.2449798338098452, 1.656205430092479]",50.71212121212121,4.784848484848485,"[6962, 26021]","[50.71405, 50.70382]","[4.78653, 4.76532]","[3175, 3175]","[2.0900290145895557, 1.896910354228916]","[50.6953022, 50.6953022]","[4.7886559, 4.7886559]",Wallonia
9159,2,"[0.2691928253396468, 0.2798765518472773]",50.69191919191919,6.084848484848486,"[16696, 18471]","[50.69014, 50.69075]","[6.08744, 6.08133]","[7421, 7421]","[1.0300134319946594, 1.2121480684685857]","[50.680914, 50.680914]","[6.0887478, 6.0887478]",Wallonia
6062,2,"[0.9561010579849496, 0.1790641454730702]",50.75252525252525,4.863636363636363,"[7499, 7915]","[50.74543, 50.75104]","[4.85596, 4.86462]","[3002, 3002]","[1.63657051504936, 1.269651791297926]","[50.7442656, 50.7442656]","[4.8791466, 4.8791466]",Wallonia
2851,2,"[0.3134247488358253, 0.8092145194395765]",50.53030303030303,3.603030303030303,"[10382, 11675]","[50.52906, 50.53758]","[3.60701, 3.6029]","[11059, 11059]","[1.3095895955141224, 1.3322409097013033]","[50.5298319, 50.5298319]","[3.5885226, 3.5885226]",Wallonia
7950,2,"[1.149761981192538, 1.0100164607107078]",50.51010101010101,5.612121212121212,"[17499, 19169]","[50.51553, 50.51199]","[5.62596, 5.59815]","[1762, 11646]","[1.2397579458176209, 1.1895243398402635]","[50.5207026, 50.5019258]","[5.6414938, 5.5924478]",Wallonia
5491,2,"[0.7162946840632599, 1.1685805841566383]",51.33838383838384,4.627272727272727,"[1108, 4264]","[51.3382, 51.32981]","[4.63758, 4.637]","[10269, 1510]","[1.1663116790142412, 1.8645229302824708]","[51.3486626, 51.3131668]","[4.6363918, 4.6337318]",Flanders
5490,2,"[0.7406028237013089, 0.6475528441126823]",51.31818181818182,4.627272727272727,"[2720, 5378]","[51.32078, 51.31272]","[4.61746, 4.62404]","[1510, 1510]","[1.4126174525563175, 0.6754504805276726]","[51.3131668, 51.3131668]","[4.6337318, 4.6337318]",Flanders
3845,2,"[1.5399132588285036, 1.3910503068326574]",50.40909090909091,3.996969696969697,"[8957, 10593]","[50.40293, 50.41047]","[4.01643, 4.01648]","[3394, 3394]","[3.2363043853131903, 2.540928522188426]","[50.4281828, 50.4281828]","[4.0391384, 4.0391384]",Wallonia
5798,2,"[0.6573150191897827, 0.5063344104348504]",51.47979797979798,4.745454545454546,"[6295, 6407]","[51.48378, 51.47596]","[4.75247, 4.74152]","[8841, 8841]","[1.4974717104660558, 0.9843501305998722]","[51.4819448, 51.4819448]","[4.7310465, 4.7310465]",Flanders
5844,2,"[1.0065297183375053, 0.1393106580234509]",50.388888888888886,4.784848484848485,"[23677, 25877]","[50.38149, 50.38821]","[4.77667, 4.7865]","[13242, 618]","[1.317307263261989, 0.9158132609748256]","[50.37399, 50.3889157]","[4.79105, 4.7993703]",Wallonia
5836,2,"[0.2787255203544221, 1.1327490807039995]",50.22727272727273,4.784848484848485,"[24856, 25956]","[50.22508, 50.22441]","[4.78295, 4.80013]","[1822, 1822]","[0.7268738451411353, 1.876999640625785]","[50.2289521, 50.2289521]","[4.7747175, 4.7747175]",Wallonia
5843,2,"[1.2464571078669584, 0.998892096255052]",50.36868686868687,4.784848484848485,"[12664, 25484]","[50.36288, 50.36611]","[4.79988, 4.79834]","[13242, 13242]","[1.3850522799278564, 1.017385785774816]","[50.37399, 50.37399]","[4.79105, 4.79105]",Wallonia
7951,2,"[1.0999425655761306, 0.9391267255776612]",50.53030303030303,5.612121212121212,"[16317, 19272]","[50.52177, 50.5299]","[5.60425, 5.59885]","[2125, 5565]","[2.3263938687996135, 2.1044030131329436]","[50.508703, 50.5238067]","[5.5785541, 5.5706651]",Wallonia
2661,2,"[0.596448470143866, 0.8953952930496327]",50.73232323232323,3.5242424242424244,"[11598, 17564]","[50.72696, 50.72679]","[3.5241, 3.515]","[9897, 8052]","[1.8385392127400957, 1.7989454381203247]","[50.7431229, 50.7421725]","[3.5185934, 3.5070817]",Wallonia
6054,2,"[1.0754649073874134, 0.5252264324149984]",50.59090909090909,4.863636363636363,"[24321, 25362]","[50.59546, 50.59071]","[4.87708, 4.87107]","[1387, 1387]","[1.2971226332945849, 1.0787755284793352]","[50.5964698, 50.5964698]","[4.8587722, 4.8587722]",Wallonia
6081,2,"[0.627640210933144, 0.7657327493954833]",51.13636363636363,4.863636363636363,"[2884, 4432]","[51.14194, 51.14144]","[4.86503, 4.85622]","[7120, 6634]","[1.118193104829186, 0.7697745581650471]","[51.1506714, 51.1476196]","[4.8729825, 4.8512461]",Flanders
7953,2,"[0.6870365612689854, 0.6109378581374081]",50.57070707070707,5.612121212121212,"[17288, 23584]","[50.56462, 50.56535]","[5.61379, 5.6102]","[2947, 2947]","[0.9568397369056252, 1.1769661047658495]","[50.5676656, 50.5676656]","[5.6264604, 5.6264604]",Wallonia
5791,2,"[0.8757534779579721, 0.2839982535357616]",51.33838383838384,4.745454545454546,"[4868, 6115]","[51.33468, 51.33784]","[4.75658, 4.74146]","[5918, 6909]","[0.9611707949131992, 0.7193070977888342]","[51.34246, 51.3334882]","[4.75055, 4.733799]",Flanders
5857,2,"[0.991925585320454, 1.030988184528778]",50.65151515151515,4.784848484848485,"[6848, 7003]","[50.65017, 50.64986]","[4.77094, 4.77046]","[8579, 8579]","[1.4949023196435545, 1.4611990399479318]","[50.6367268, 50.6367268]","[4.7711683, 4.7711683]",Wallonia
2848,2,"[0.8235421521858827, 0.6537207142312427]",50.46969696969697,3.603030303030303,"[9954, 12267]","[50.4659, 50.47489]","[3.59304, 3.5987]","[11251, 10145]","[3.6395102897337743, 2.67530874232765]","[50.4746057, 50.4977886]","[3.6426126, 3.6103049]",Hauts-de-France
7954,2,"[0.2914372514783239, 0.3459374869850743]",50.59090909090909,5.612121212121212,"[16675, 18042]","[50.58849, 50.58819]","[5.61371, 5.60974]","[5443, 2946]","[0.4461606059669572, 0.5676051072537037]","[50.5901654, 50.5931633]","[5.6194527, 5.6115519]",Wallonia
6044,2,"[0.6280483687102053, 0.9426704657031382]",50.388888888888886,4.863636363636363,"[24743, 26000]","[50.38334, 50.39013]","[4.86529, 4.87679]","[1998, 1998]","[0.6494846001790773, 1.760202392108685]","[50.3795874, 50.3795874]","[4.858270699999999, 4.858270699999999]",Wallonia
5884,2,"[0.8492549659737229, 0.6122459996216498]",51.196969696969695,4.784848484848485,"[2069, 5634]","[51.19057, 51.19159]","[4.7915, 4.78672]","[9371, 1224]","[1.588841256915026, 1.4215056438529112]","[51.1921219, 51.1993437]","[4.8141644, 4.7705007]",Flanders
5858,2,"[1.028987187239639, 0.9075467788186916]",50.67171717171717,4.784848484848485,"[7983, 8049]","[50.66313, 50.66551]","[4.79029, 4.79321]","[1058, 5270]","[1.782373335415134, 1.5411820109072365]","[50.6524531, 50.6793701]","[4.8091492, 4.7931344]",Wallonia
